game_id,turn_number,player,roll_number,dice,category,score,agent1_name,agent2_name,winner_name,agent1_score,agent2_score
473,4,A2,3,"[6, 5, 4, 1, 1]",Chance,17,A1,A2,,,
473,5,A1,3,"[1, 6, 2, 6, 6]",Brelan,21,A1,A2,,,
473,6,A2,3,"[1, 3, 3, 3, 2]",Trois,9,A1,A2,,,
473,7,A1,3,"[3, 6, 6, 6, 5]",Six,18,A1,A2,,,
473,8,A2,3,"[4, 5, 5, 5, 1]",Cinq,15,A1,A2,,,
473,9,A1,3,"[1, 1, 2, 1, 1]",Carré,6,A1,A2,,,
473,10,A2,3,"[6, 5, 3, 1, 4]",Petite Suite,30,A1,A2,,,
473,11,A1,3,"[2, 2, 4, 1, 2]",Deux,6,A1,A2,,,
473,12,A2,3,"[5, 6, 3, 1, 5]",Six,6,A1,A2,,,
473,13,A1,3,"[1, 1, 5, 1, 1]",Cinq,5,A1,A2,,,
473,14,A2,3,"[2, 6, 6, 6, 6]",Carré,26,A1,A2,,,
473,15,A1,3,"[2, 2, 5, 1, 2]",As,1,A1,A2,,,
473,16,A2,3,"[4, 3, 2, 2, 5]",Deux,4,A1,A2,,,
473,17,A1,3,"[1, 1, 1, 1, 6]",Trois,0,A1,A2,,,
473,18,A2,3,"[6, 3, 3, 3, 2]",Quatre,0,A1,A2,,,
473,19,A1,3,"[6, 6, 3, 1, 1]",Quatre,0,A1,A2,,,
473,20,A2,3,"[5, 3, 1, 3, 3]",As,1,A1,A2,,,
473,21,A1,3,"[6, 6, 2, 6, 5]",Petite Suite,0,A1,A2,,,
473,22,A2,3,"[1, 3, 2, 2, 2]",Yams,0,A1,A2,,,
473,23,A1,3,"[5, 5, 5, 2, 5]",Grande Suite,0,A1,A2,,,
473,24,A2,3,"[4, 3, 2, 4, 4]",Grande Suite,0,A1,A2,,,
473,25,A1,3,"[4, 4, 4, 4, 1]",Yams,0,A1,A2,,,
473,26,A2,3,"[1, 5, 1, 5, 4]",Full,0,A1,A2,,,
473,END,SUMMARY,,,TOTALS,,A1,A2,A2,104,133
474,1,A1,3,"[1, 5, 6, 1, 5]",Chance,18,A1,A2,,,
474,2,A2,3,"[2, 5, 6, 3, 3]",Chance,19,A1,A2,,,
474,3,A1,3,"[6, 6, 5, 6, 6]",Brelan,29,A1,A2,,,
474,4,A2,3,"[3, 5, 2, 1, 6]",Six,6,A1,A2,,,
474,5,A1,3,"[2, 5, 5, 5, 1]",Cinq,15,A1,A2,,,
474,6,A2,3,"[6, 2, 6, 6, 6]",Carré,26,A1,A2,,,
474,7,A1,3,"[4, 4, 4, 5, 4]",Carré,21,A1,A2,,,
474,8,A2,3,"[3, 3, 3, 3, 6]",Brelan,18,A1,A2,,,
474,9,A1,3,"[4, 5, 5, 6, 5]",Six,6,A1,A2,,,
474,10,A2,3,"[2, 4, 3, 1, 2]",Petite Suite,30,A1,A2,,,
474,11,A1,3,"[6, 6, 2, 1, 6]",Deux,2,A1,A2,,,
474,12,A2,3,"[6, 5, 2, 2, 2]",Deux,6,A1,A2,,,
474,13,A1,3,"[6, 2, 4, 4, 4]",Quatre,12,A1,A2,,,
474,14,A2,3,"[5, 2, 5, 2, 4]",Cinq,10,A1,A2,,,
474,15,A1,3,"[1, 1, 1, 1, 2]",As,4,A1,A2,,,
474,16,A2,3,"[5, 3, 2, 5, 3]",Trois,6,A1,A2,,,
474,17,A1,3,"[4, 1, 3, 4, 2]",Petite Suite,30,A1,A2,,,
474,18,A2,3,"[5, 3, 1, 3, 3]",As,1,A1,A2,,,
474,19,A1,3,"[1, 3, 1, 5, 5]",Trois,3,A1,A2,,,
474,20,A2,3,"[6, 6, 1, 6, 2]",Quatre,0,A1,A2,,,
474,21,A1,3,"[5, 5, 2, 5, 6]",Full,0,A1,A2,,,
474,22,A2,3,"[5, 2, 3, 2, 6]",Yams,0,A1,A2,,,
474,23,A1,3,"[5, 4, 5, 4, 4]",Grande Suite,0,A1,A2,,,
474,24,A2,3,"[3, 3, 6, 3, 5]",Grande Suite,0,A1,A2,,,
474,25,A1,3,"[6, 6, 6, 3, 2]",Yams,0,A1,A2,,,
474,26,A2,3,"[5, 4, 3, 6, 4]",Full,0,A1,A2,,,
474,END,SUMMARY,,,TOTALS,,A1,A2,A1,140,122
475,1,A1,3,"[5, 3, 5, 5, 4]",Brelan,22,A1,A2,,,
475,2,A2,3,"[3, 2, 6, 2, 3]",Chance,16,A1,A2,,,
475,3,A1,3,"[3, 4, 5, 5, 5]",Chance,22,A1,A2,,,
475,4,A2,3,"[2, 4, 5, 2, 2]",Brelan,15,A1,A2,,,
475,5,A1,3,"[5, 6, 5, 5, 5]",Carré,26,A1,A2,,,
475,6,A2,3,"[5, 6, 6, 2, 2]",Six,12,A1,A2,,,
475,7,A1,3,"[4, 2, 3, 4, 4]",Quatre,12,A1,A2,,,
475,8,A2,3,"[2, 2, 5, 2, 5]",Full,25,A1,A2,,,
475,9,A1,3,"[1, 5, 1, 3, 1]",Cinq,5,A1,A2,,,
475,10,A2,3,"[5, 6, 5, 6, 6]",Cinq,10,A1,A2,,,
475,11,A1,3,"[4, 4, 5, 1, 6]",Six,6,A1,A2,,,
475,12,A2,3,"[6, 3, 6, 6, 6]",Carré,27,A1,A2,,,
475,13,A1,3,"[3, 3, 3, 3, 2]",Trois,12,A1,A2,,,
475,14,A2,3,"[6, 1, 3, 2, 4]",Petite Suite,30,A1,A2,,,
475,15,A1,3,"[4, 2, 2, 4, 1]",Deux,4,A1,A2,,,
475,16,A2,3,"[4, 1, 4, 4, 6]",Quatre,12,A1,A2,,,
475,17,A1,3,"[3, 2, 2, 2, 2]",As,0,A1,A2,,,
475,18,A2,3,"[1, 1, 1, 1, 3]",As,4,A1,A2,,,
475,19,A1,3,"[5, 5, 5, 5, 4]",Full,0,A1,A2,,,
475,20,A2,3,"[6, 6, 6, 3, 2]",Trois,3,A1,A2,,,
475,21,A1,3,"[5, 5, 5, 2, 5]",Petite Suite,0,A1,A2,,,
475,22,A2,3,"[5, 2, 5, 5, 5]",Deux,2,A1,A2,,,
475,23,A1,3,"[4, 5, 1, 2, 4]",Grande Suite,0,A1,A2,,,
475,24,A2,3,"[2, 4, 4, 4, 5]",Yams,0,A1,A2,,,
475,25,A1,3,"[5, 1, 5, 5, 5]",Yams,0,A1,A2,,,
475,26,A2,3,"[4, 5, 5, 4, 1]",Grande Suite,0,A1,A2,,,
475,END,SUMMARY,,,TOTALS,,A1,A2,A2,109,156
476,1,A1,3,"[1, 1, 6, 3, 1]",Brelan,12,A1,A2,,,
476,2,A2,3,"[5, 4, 3, 5, 1]",Chance,18,A1,A2,,,
476,3,A1,3,"[1, 6, 2, 3, 3]",Chance,15,A1,A2,,,
476,4,A2,3,"[4, 6, 4, 3, 1]",Quatre,8,A1,A2,,,
476,5,A1,3,"[3, 3, 6, 4, 6]",Six,12,A1,A2,,,
476,6,A2,3,"[6, 1, 4, 1, 1]",Brelan,13,A1,A2,,,
476,7,A1,3,"[6, 4, 6, 6, 5]",Cinq,5,A1,A2,,,
476,8,A2,3,"[2, 1, 6, 5, 3]",Six,6,A1,A2,,,
476,9,A1,3,"[3, 3, 4, 3, 2]",Trois,9,A1,A2,,,
476,10,A2,3,"[2, 3, 1, 1, 1]",As,3,A1,A2,,,
476,11,A1,3,"[5, 6, 6, 6, 4]",Quatre,4,A1,A2,,,
476,12,A2,3,"[1, 3, 2, 6, 4]",Petite Suite,30,A1,A2,,,
476,13,A1,3,"[4, 4, 1, 3, 4]",As,1,A1,A2,,,
476,14,A2,3,"[4, 5, 2, 2, 2]",Deux,6,A1,A2,,,
476,15,A1,3,"[4, 5, 5, 5, 5]",Carré,24,A1,A2,,,
476,16,A2,3,"[1, 4, 2, 5, 1]",Cinq,5,A1,A2,,,
476,17,A1,3,"[6, 6, 6, 6, 4]",Deux,0,A1,A2,,,
476,18,A2,3,"[5, 5, 5, 5, 4]",Carré,24,A1,A2,,,
476,19,A1,3,"[6, 2, 6, 6, 6]",Full,0,A1,A2,,,
476,20,A2,3,"[5, 5, 1, 3, 4]",Trois,3,A1,A2,,,
476,21,A1,3,"[6, 6, 6, 1, 1]",Petite Suite,0,A1,A2,,,
476,22,A2,3,"[6, 3, 6, 6, 4]",Grande Suite,0,A1,A2,,,
476,23,A1,3,"[2, 2, 2, 2, 2]",Yams,50,A1,A2,,,
476,24,A2,3,"[1, 3, 5, 1, 4]",Yams,0,A1,A2,,,
476,25,A1,3,"[4, 1, 1, 1, 3]",Grande Suite,0,A1,A2,,,
476,26,A2,3,"[5, 5, 3, 3, 2]",Full,0,A1,A2,,,
476,END,SUMMARY,,,TOTALS,,A1,A2,A1,132,116
477,1,A1,3,"[5, 6, 2, 2, 2]",Brelan,17,A1,A2,,,
477,2,A2,3,"[3, 2, 3, 6, 2]",Chance,16,A1,A2,,,
477,3,A1,3,"[1, 4, 4, 4, 4]",Carré,17,A1,A2,,,
477,4,A2,3,"[4, 1, 3, 1, 3]",Trois,6,A1,A2,,,
477,5,A1,3,"[1, 2, 1, 6, 1]",Chance,11,A1,A2,,,
477,6,A2,3,"[5, 5, 5, 6, 6]",Full,25,A1,A2,,,
477,7,A1,3,"[3, 3, 4, 3, 3]",Trois,12,A1,A2,,,
477,8,A2,3,"[3, 1, 5, 5, 5]",Brelan,19,A1,A2,,,
477,9,A1,3,"[2, 6, 2, 1, 5]",Six,6,A1,A2,,,
477,10,A2,3,"[6, 3, 3, 4, 3]",Six,6,A1,A2,,,
477,11,A1,3,"[3, 6, 6, 6, 4]",Quatre,4,A1,A2,,,
477,12,A2,3,"[5, 4, 4, 4, 4]",Carré,21,A1,A2,,,
477,13,A1,3,"[3, 3, 2, 3, 5]",Cinq,5,A1,A2,,,
477,14,A2,3,"[6, 1, 6, 6, 5]",Cinq,5,A1,A2,,,
477,15,A1,3,"[1, 1, 1, 4, 1]",As,4,A1,A2,,,
477,16,A2,3,"[3, 4, 1, 3, 4]",Quatre,8,A1,A2,,,
477,17,A1,3,"[6, 6, 2, 6, 4]",Deux,2,A1,A2,,,
477,18,A2,3,"[3, 4, 2, 2, 2]",Deux,6,A1,A2,,,
477,19,A1,3,"[4, 4, 4, 1, 3]",Full,0,A1,A2,,,
477,20,A2,3,"[2, 2, 2, 2, 2]",Yams,50,A1,A2,,,
477,21,A1,3,"[6, 1, 6, 6, 6]",Petite Suite,0,A1,A2,,,
477,22,A2,3,"[2, 5, 2, 3, 3]",As,0,A1,A2,,,
477,23,A1,3,"[1, 2, 1, 4, 5]",Grande Suite,0,A1,A2,,,
477,24,A2,3,"[3, 3, 1, 3, 3]",Petite Suite,0,A1,A2,,,
477,25,A1,3,"[2, 2, 4, 5, 2]",Yams,0,A1,A2,,,
477,26,A2,3,"[1, 3, 2, 1, 1]",Grande Suite,0,A1,A2,,,
477,END,SUMMARY,,,TOTALS,,A1,A2,A2,78,162
478,1,A1,3,"[5, 3, 5, 5, 2]",Brelan,20,A1,A2,,,
478,2,A2,3,"[2, 1, 1, 5, 3]",Chance,12,A1,A2,,,
478,3,A1,3,"[5, 5, 5, 5, 2]",Carré,22,A1,A2,,,
478,4,A2,3,"[4, 1, 2, 5, 5]",Cinq,10,A1,A2,,,
478,5,A1,3,"[1, 1, 1, 1, 6]",Chance,10,A1,A2,,,
478,6,A2,3,"[4, 6, 4, 4, 6]",Full,25,A1,A2,,,
478,7,A1,3,"[6, 6, 2, 6, 2]",Full,25,A1,A2,,,
478,8,A2,3,"[4, 3, 3, 5, 2]",Petite Suite,30,A1,A2,,,
478,9,A1,3,"[6, 6, 6, 6, 6]",Yams,50,A1,A2,,,
478,10,A2,3,"[3, 3, 3, 6, 4]",Brelan,19,A1,A2,,,
478,11,A1,3,"[5, 4, 4, 1, 4]",Quatre,12,A1,A2,,,
478,12,A2,3,"[6, 3, 3, 6, 4]",Six,12,A1,A2,,,
478,13,A1,3,"[1, 1, 1, 1, 6]",Six,6,A1,A2,,,
478,14,A2,3,"[1, 1, 1, 1, 2]",Carré,6,A1,A2,,,
478,15,A1,3,"[4, 6, 6, 6, 3]",Trois,3,A1,A2,,,
478,16,A2,3,"[5, 1, 6, 6, 6]",As,1,A1,A2,,,
478,17,A1,3,"[5, 5, 5, 3, 5]",Cinq,20,A1,A2,,,
478,18,A2,3,"[1, 6, 2, 3, 5]",Trois,3,A1,A2,,,
478,19,A1,3,"[1, 2, 1, 4, 3]",Petite Suite,30,A1,A2,,,
478,20,A2,3,"[6, 6, 6, 5, 2]",Deux,2,A1,A2,,,
478,21,A1,3,"[1, 2, 3, 2, 2]",Deux,6,A1,A2,,,
478,22,A2,3,"[1, 2, 1, 2, 5]",Quatre,0,A1,A2,,,
478,23,A1,3,"[4, 6, 6, 6, 2]",As,0,A1,A2,,,
478,24,A2,3,"[2, 6, 2, 3, 1]",Grande Suite,0,A1,A2,,,
478,25,A1,3,"[5, 5, 3, 5, 4]",Grande Suite,0,A1,A2,,,
478,26,A2,3,"[2, 3, 1, 1, 1]",Yams,0,A1,A2,,,
478,END,SUMMARY,,,TOTALS,,A1,A2,A1,204,120
479,1,A1,3,"[6, 5, 5, 6, 6]",Brelan,28,A1,A2,,,
479,2,A2,3,"[2, 4, 2, 6, 2]",Brelan,16,A1,A2,,,
479,3,A1,3,"[3, 1, 3, 3, 3]",Carré,13,A1,A2,,,
479,4,A2,3,"[6, 2, 4, 4, 4]",Chance,20,A1,A2,,,
479,5,A1,3,"[1, 4, 1, 2, 1]",Chance,9,A1,A2,,,
479,6,A2,3,"[3, 6, 2, 6, 5]",Six,12,A1,A2,,,
479,7,A1,3,"[3, 3, 3, 2, 1]",Trois,9,A1,A2,,,
479,8,A2,3,"[5, 6, 4, 6, 6]",Cinq,5,A1,A2,,,
479,9,A1,3,"[1, 1, 5, 5, 1]",Full,25,A1,A2,,,
479,10,A2,3,"[3, 2, 5, 6, 4]",Grande Suite,40,A1,A2,,,
479,11,A1,3,"[2, 3, 3, 3, 3]",Deux,2,A1,A2,,,
479,12,A2,3,"[1, 1, 1, 3, 1]",Carré,7,A1,A2,,,
479,13,A1,3,"[4, 6, 2, 4, 5]",Quatre,8,A1,A2,,,
479,14,A2,3,"[2, 5, 3, 5, 6]",Trois,3,A1,A2,,,
479,15,A1,3,"[4, 3, 4, 3, 6]",Six,6,A1,A2,,,
479,16,A2,3,"[5, 4, 5, 4, 4]",Full,25,A1,A2,,,
479,17,A1,3,"[3, 3, 3, 3, 6]",As,0,A1,A2,,,
479,18,A2,3,"[3, 3, 3, 2, 4]",Quatre,4,A1,A2,,,
479,19,A1,3,"[3, 1, 4, 6, 3]",Cinq,0,A1,A2,,,
479,20,A2,3,"[4, 5, 5, 6, 5]",As,0,A1,A2,,,
479,21,A1,3,"[4, 2, 5, 4, 4]",Petite Suite,0,A1,A2,,,
479,22,A2,3,"[5, 5, 3, 5, 5]",Deux,0,A1,A2,,,
479,23,A1,3,"[1, 6, 2, 6, 1]",Grande Suite,0,A1,A2,,,
479,24,A2,3,"[3, 6, 3, 3, 6]",Yams,0,A1,A2,,,
479,25,A1,3,"[4, 6, 1, 4, 4]",Yams,0,A1,A2,,,
479,26,A2,3,"[6, 5, 4, 4, 4]",Petite Suite,0,A1,A2,,,
479,END,SUMMARY,,,TOTALS,,A1,A2,A2,100,132
480,1,A1,3,"[3, 3, 5, 3, 6]",Brelan,20,A1,A2,,,
480,2,A2,3,"[4, 6, 2, 3, 4]",Chance,19,A1,A2,,,
480,3,A1,3,"[3, 3, 2, 3, 1]",Chance,12,A1,A2,,,
480,4,A2,3,"[2, 3, 6, 4, 5]",Grande Suite,40,A1,A2,,,
480,5,A1,3,"[5, 1, 6, 5, 5]",Cinq,15,A1,A2,,,
480,6,A2,3,"[5, 5, 5, 5, 3]",Carré,23,A1,A2,,,
480,7,A1,3,"[4, 4, 4, 4, 4]",Yams,50,A1,A2,,,
480,8,A2,3,"[4, 3, 6, 6, 5]",Petite Suite,30,A1,A2,,,
480,9,A1,3,"[6, 5, 2, 4, 4]",Quatre,8,A1,A2,,,
480,10,A2,3,"[6, 4, 2, 5, 2]",Six,6,A1,A2,,,
480,11,A1,3,"[4, 4, 4, 4, 6]",Carré,22,A1,A2,,,
480,12,A2,3,"[4, 3, 3, 3, 1]",Brelan,14,A1,A2,,,
480,13,A1,3,"[4, 4, 4, 3, 4]",Trois,3,A1,A2,,,
480,14,A2,3,"[2, 2, 6, 4, 6]",Deux,4,A1,A2,,,
480,15,A1,3,"[5, 2, 3, 5, 5]",Deux,2,A1,A2,,,
480,16,A2,3,"[5, 3, 5, 4, 4]",Cinq,10,A1,A2,,,
480,17,A1,3,"[6, 4, 2, 5, 3]",Grande Suite,40,A1,A2,,,
480,18,A2,3,"[6, 2, 6, 5, 1]",As,1,A1,A2,,,
480,19,A1,3,"[5, 1, 5, 6, 5]",Six,6,A1,A2,,,
480,20,A2,3,"[2, 3, 3, 6, 3]",Trois,9,A1,A2,,,
480,21,A1,3,"[5, 5, 5, 5, 1]",As,1,A1,A2,,,
480,22,A2,3,"[1, 5, 1, 1, 1]",Quatre,0,A1,A2,,,
480,23,A1,3,"[4, 4, 4, 3, 4]",Full,0,A1,A2,,,
480,24,A2,3,"[3, 4, 3, 1, 3]",Full,0,A1,A2,,,
480,25,A1,3,"[1, 6, 3, 1, 1]",Petite Suite,0,A1,A2,,,
480,26,A2,3,"[6, 6, 6, 6, 6]",Yams,50,A1,A2,,,
480,END,SUMMARY,,,TOTALS,,A1,A2,A2,179,206
481,1,A1,3,"[6, 6, 3, 6, 3]",Full,25,A1,A2,,,
481,2,A2,3,"[4, 4, 1, 4, 4]",Carré,17,A1,A2,,,
481,3,A1,3,"[2, 3, 3, 5, 3]",Brelan,16,A1,A2,,,
481,4,A2,3,"[1, 1, 1, 4, 1]",Brelan,8,A1,A2,,,
481,5,A1,3,"[5, 5, 5, 4, 4]",Chance,23,A1,A2,,,
481,6,A2,3,"[3, 6, 2, 4, 3]",Chance,18,A1,A2,,,
481,7,A1,3,"[1, 1, 1, 1, 1]",Yams,50,A1,A2,,,
481,8,A2,3,"[1, 1, 1, 4, 4]",Full,25,A1,A2,,,
481,9,A1,3,"[5, 2, 6, 1, 2]",Six,6,A1,A2,,,
481,10,A2,3,"[1, 4, 6, 4, 2]",Quatre,8,A1,A2,,,
481,11,A1,3,"[6, 3, 6, 2, 1]",Trois,3,A1,A2,,,
481,12,A2,3,"[2, 3, 5, 4, 1]",Grande Suite,40,A1,A2,,,
481,13,A1,3,"[4, 2, 2, 4, 2]",Quatre,8,A1,A2,,,
481,14,A2,3,"[2, 6, 2, 4, 1]",Six,6,A1,A2,,,
481,15,A1,3,"[2, 5, 2, 1, 5]",Cinq,10,A1,A2,,,
481,16,A2,3,"[2, 2, 3, 3, 2]",Deux,6,A1,A2,,,
481,17,A1,3,"[1, 6, 1, 1, 1]",Carré,10,A1,A2,,,
481,18,A2,3,"[6, 5, 5, 1, 1]",Cinq,10,A1,A2,,,
481,19,A1,3,"[5, 5, 1, 1, 5]",As,2,A1,A2,,,
481,20,A2,3,"[2, 5, 2, 2, 5]",As,0,A1,A2,,,
481,21,A1,3,"[4, 1, 5, 4, 1]",Deux,0,A1,A2,,,
481,22,A2,3,"[1, 1, 1, 5, 4]",Trois,0,A1,A2,,,
481,23,A1,3,"[6, 6, 1, 3, 6]",Petite Suite,0,A1,A2,,,
481,24,A2,3,"[4, 5, 4, 1, 4]",Petite Suite,0,A1,A2,,,
481,25,A1,3,"[1, 3, 3, 5, 6]",Grande Suite,0,A1,A2,,,
481,26,A2,3,"[6, 6, 4, 5, 3]",Yams,0,A1,A2,,,
481,END,SUMMARY,,,TOTALS,,A1,A2,A1,153,138
482,1,A1,3,"[4, 4, 4, 4, 3]",Brelan,19,A1,A2,,,
482,2,A2,3,"[3, 2, 3, 3, 3]",Carré,14,A1,A2,,,
482,3,A1,3,"[4, 5, 5, 3, 4]",Chance,21,A1,A2,,,
482,4,A2,3,"[2, 2, 5, 2, 1]",Brelan,12,A1,A2,,,
482,5,A1,3,"[2, 1, 1, 1, 3]",As,3,A1,A2,,,
482,6,A2,3,"[6, 6, 6, 6, 2]",Chance,26,A1,A2,,,
482,7,A1,3,"[2, 2, 2, 2, 2]",Yams,50,A1,A2,,,
482,8,A2,3,"[1, 1, 2, 3, 6]",Six,6,A1,A2,,,
482,9,A1,3,"[5, 5, 5, 4, 3]",Cinq,15,A1,A2,,,
482,10,A2,3,"[6, 3, 3, 2, 4]",Trois,6,A1,A2,,,
482,11,A1,3,"[3, 2, 3, 1, 2]",Trois,6,A1,A2,,,
482,12,A2,3,"[2, 4, 6, 2, 2]",Deux,6,A1,A2,,,
482,13,A1,3,"[6, 1, 3, 4, 6]",Six,12,A1,A2,,,
482,14,A2,3,"[2, 4, 4, 4, 4]",Quatre,16,A1,A2,,,
482,15,A1,3,"[3, 3, 3, 2, 4]",Quatre,4,A1,A2,,,
482,16,A2,3,"[5, 3, 6, 2, 1]",Cinq,5,A1,A2,,,
482,17,A1,3,"[3, 6, 2, 2, 3]",Deux,4,A1,A2,,,
482,18,A2,3,"[1, 1, 1, 2, 6]",As,3,A1,A2,,,
482,19,A1,3,"[5, 5, 3, 3, 4]",Carré,0,A1,A2,,,
482,20,A2,3,"[6, 4, 5, 6, 5]",Full,0,A1,A2,,,
482,21,A1,3,"[4, 1, 2, 2, 2]",Full,0,A1,A2,,,
482,22,A2,3,"[3, 6, 3, 3, 1]",Yams,0,A1,A2,,,
482,23,A1,3,"[6, 4, 6, 6, 2]",Petite Suite,0,A1,A2,,,
482,24,A2,3,"[3, 4, 1, 6, 4]",Petite Suite,0,A1,A2,,,
482,25,A1,3,"[6, 5, 6, 2, 5]",Grande Suite,0,A1,A2,,,
482,26,A2,3,"[3, 5, 6, 4, 6]",Grande Suite,0,A1,A2,,,
482,END,SUMMARY,,,TOTALS,,A1,A2,A1,134,94
483,1,A1,3,"[4, 6, 3, 1, 6]",Chance,20,A1,A2,,,
483,2,A2,3,"[1, 6, 6, 1, 3]",Chance,17,A1,A2,,,
483,3,A1,3,"[1, 1, 1, 1, 5]",Brelan,9,A1,A2,,,
483,4,A2,3,"[3, 2, 4, 3, 5]",Petite Suite,30,A1,A2,,,
483,5,A1,3,"[5, 5, 5, 1, 3]",Cinq,15,A1,A2,,,
483,6,A2,3,"[4, 2, 5, 5, 2]",Cinq,10,A1,A2,,,
483,7,A1,3,"[1, 1, 1, 1, 4]",Carré,8,A1,A2,,,
483,8,A2,3,"[6, 6, 4, 1, 6]",Brelan,23,A1,A2,,,
483,9,A1,3,"[2, 3, 2, 1, 3]",Trois,6,A1,A2,,,
483,10,A2,3,"[1, 4, 1, 5, 5]",Quatre,4,A1,A2,,,
483,11,A1,3,"[4, 3, 4, 4, 1]",Quatre,12,A1,A2,,,
483,12,A2,3,"[5, 3, 3, 2, 3]",Trois,9,A1,A2,,,
483,13,A1,3,"[2, 5, 4, 5, 2]",Deux,4,A1,A2,,,
483,14,A2,3,"[3, 5, 1, 5, 3]",As,1,A1,A2,,,
483,15,A1,3,"[6, 6, 3, 6, 4]",Six,18,A1,A2,,,
483,16,A2,3,"[2, 2, 2, 4, 1]",Deux,6,A1,A2,,,
483,17,A1,3,"[2, 3, 2, 4, 2]",As,0,A1,A2,,,
483,18,A2,3,"[6, 4, 4, 3, 4]",Six,6,A1,A2,,,
483,19,A1,3,"[4, 5, 2, 4, 4]",Full,0,A1,A2,,,
483,20,A2,3,"[6, 2, 3, 2, 2]",Yams,0,A1,A2,,,
483,21,A1,3,"[1, 3, 4, 3, 3]",Petite Suite,0,A1,A2,,,
483,22,A2,3,"[3, 3, 5, 5, 6]",Full,0,A1,A2,,,
483,23,A1,3,"[2, 1, 2, 5, 2]",Grande Suite,0,A1,A2,,,
483,24,A2,3,"[4, 1, 5, 2, 2]",Carré,0,A1,A2,,,
483,25,A1,3,"[1, 5, 1, 2, 1]",Yams,0,A1,A2,,,
483,26,A2,3,"[1, 6, 2, 2, 1]",Grande Suite,0,A1,A2,,,
483,END,SUMMARY,,,TOTALS,,A1,A2,A2,92,106
484,1,A1,3,"[3, 3, 1, 5, 3]",Brelan,15,A1,A2,,,
484,2,A2,3,"[2, 3, 1, 6, 2]",Chance,14,A1,A2,,,
484,3,A1,3,"[5, 4, 5, 5, 1]",Chance,20,A1,A2,,,
484,4,A2,3,"[4, 5, 4, 3, 4]",Brelan,20,A1,A2,,,
484,5,A1,3,"[6, 5, 6, 6, 1]",Six,18,A1,A2,,,
484,6,A2,3,"[5, 3, 3, 3, 3]",Carré,17,A1,A2,,,
484,7,A1,3,"[2, 2, 3, 2, 6]",Deux,6,A1,A2,,,
484,8,A2,3,"[5, 2, 3, 1, 4]",Grande Suite,40,A1,A2,,,
484,9,A1,3,"[2, 4, 2, 3, 3]",Trois,6,A1,A2,,,
484,10,A2,3,"[6, 6, 6, 5, 6]",Six,24,A1,A2,,,
484,11,A1,3,"[2, 5, 4, 3, 2]",Petite Suite,30,A1,A2,,,
484,12,A2,3,"[2, 6, 4, 6, 5]",Cinq,5,A1,A2,,,
484,13,A1,3,"[1, 2, 1, 1, 1]",Carré,6,A1,A2,,,
484,14,A2,3,"[5, 2, 3, 4, 3]",Petite Suite,30,A1,A2,,,
484,15,A1,3,"[6, 6, 6, 4, 2]",Quatre,4,A1,A2,,,
484,16,A2,3,"[2, 3, 6, 6, 4]",Quatre,4,A1,A2,,,
484,17,A1,3,"[2, 2, 4, 1, 1]",As,2,A1,A2,,,
484,18,A2,3,"[3, 3, 5, 2, 5]",Trois,6,A1,A2,,,
484,19,A1,3,"[1, 4, 4, 4, 4]",Cinq,0,A1,A2,,,
484,20,A2,3,"[5, 5, 2, 5, 5]",Deux,2,A1,A2,,,
484,21,A1,3,"[3, 3, 2, 3, 3]",Full,0,A1,A2,,,
484,22,A2,3,"[6, 5, 1, 6, 3]",As,1,A1,A2,,,
484,23,A1,3,"[1, 1, 6, 6, 2]",Grande Suite,0,A1,A2,,,
484,24,A2,3,"[2, 2, 2, 4, 3]",Full,0,A1,A2,,,
484,25,A1,3,"[4, 5, 6, 5, 5]",Yams,0,A1,A2,,,
484,26,A2,3,"[5, 3, 3, 1, 3]",Yams,0,A1,A2,,,
484,END,SUMMARY,,,TOTALS,,A1,A2,A2,107,163
485,1,A1,3,"[4, 5, 1, 5, 5]",Brelan,20,A1,A2,,,
485,2,A2,3,"[5, 3, 2, 5, 5]",Brelan,20,A1,A2,,,
485,3,A1,3,"[5, 6, 5, 4, 5]",Chance,25,A1,A2,,,
485,4,A2,3,"[6, 3, 3, 3, 1]",Chance,16,A1,A2,,,
485,5,A1,3,"[1, 5, 1, 1, 1]",Carré,9,A1,A2,,,
485,6,A2,3,"[1, 5, 1, 1, 1]",Carré,9,A1,A2,,,
485,7,A1,3,"[3, 6, 6, 3, 3]",Full,25,A1,A2,,,
485,8,A2,3,"[6, 5, 6, 3, 5]",Six,12,A1,A2,,,
485,9,A1,3,"[3, 4, 3, 1, 1]",Trois,6,A1,A2,,,
485,10,A2,3,"[6, 2, 2, 1, 3]",Deux,4,A1,A2,,,
485,11,A1,3,"[4, 4, 4, 4, 4]",Yams,50,A1,A2,,,
485,12,A2,3,"[4, 5, 5, 5, 6]",Cinq,15,A1,A2,,,
485,13,A1,3,"[5, 4, 1, 2, 5]",Cinq,10,A1,A2,,,
485,14,A2,3,"[6, 5, 2, 5, 4]",Quatre,4,A1,A2,,,
485,15,A1,3,"[3, 6, 6, 1, 6]",Six,18,A1,A2,,,
485,16,A2,3,"[3, 1, 3, 4, 3]",Trois,9,A1,A2,,,
485,17,A1,3,"[1, 6, 6, 4, 6]",Quatre,4,A1,A2,,,
485,18,A2,3,"[5, 2, 5, 5, 5]",As,0,A1,A2,,,
